124.22	-3.77	15.71
112.83	-4.3	13.67
118.59	-4.01	14.67
112.83	-4.3	13.67
118.59	-4.01	14.67
124.22	-3.77	15.71
118.59	-4.01	14.67
113.57	4.36	14.12
120.08	4.14	15.57
120.08	4.14	15.57
120.08	4.14	15.57
126.08	3.87	16.85
126.08	3.87	16.85
133.63	3.04	17.85
130.71	3.41	17.52
133.63	3.04	17.85
130.71	3.41	17.52
126.08	3.87	16.85
130.71	3.41	17.52
-2.97	8.88	3.18
-2.97	8.88	3.18
-27.6	-10.04	4.13
-27.6	10.04	4.13
-21.52	9.87	3.96
-27.6	10.04	4.13
-21.52	9.87	3.96
-15.53	9.66	3.77
-21.52	9.87	3.96
-9.55	9.38	3.53
-2.97	8.88	3.18
-9.55	9.38	3.53
-15.53	9.66	3.77
-9.55	9.38	3.53
-15.53	9.66	3.77
-2.97	8.88	3.18
-2.97	8.88	3.18
20.21	10.12	3.54
65.8	-7.38	6.92
90.24	4.44	10.15
90.24	4.44	10.15
90.24	-4.44	10.15
151.12	3.05	20.56
158.27	2.72	21.03
158.27	2.72	21.03
158.27	2.72	21.03
165.59	2.35	21.5
165.59	2.35	21.5
172.3	1.92	21.91
172.3	1.92	21.91
165.59	2.35	21.5
172.3	1.92	21.91
133.63	3.04	17.85
136.06	3.29	18.59
136.06	3.29	18.59
136.06	3.29	18.59
139.81	3.51	19.5
139.81	3.51	19.5
151.12	3.05	20.56
144.9	3.37	20.1
151.12	3.05	20.56
144.9	3.37	20.1
139.81	3.51	19.5
144.9	3.37	20.1
90.24	-4.44	10.15
90.24	-4.44	10.15
90.24	4.44	10.15
90.24	4.44	10.15
96	4.93	11.11
90.24	4.44	10.15
96	4.93	11.11
101.54	4.89	11.98
96	4.93	11.11
107.39	4.66	12.95
113.57	4.36	14.12
107.39	4.66	12.95
101.54	4.89	11.98
107.39	4.66	12.95
101.54	4.89	11.98
172.3	-1.92	21.91
172.3	-1.92	21.91
165.69	-2.34	21.49
172.3	-1.92	21.91
158.68	-2.66	20.99
158.68	-2.66	20.99
165.69	-2.34	21.49
158.68	-2.66	20.99
165.69	-2.34	21.49
18.66	7.07	60.84
18.66	7.07	60.84
14.54	10.42	3.52
14.54	10.42	3.52
8.86	10.51	3.48
14.54	10.42	3.52
3.2	10.18	3.39
3.2	10.18	3.39
8.86	10.51	3.48
3.2	10.18	3.39
8.86	10.51	3.48
18.66	-7.07	60.84
12.23	-7.53	61.4
18.66	-7.07	60.84
12.23	-7.53	61.4
6.33	-7.82	62.02
12.23	-7.53	61.4
0.46	-8.05	62.69
-5.4	-8.25	63.36
0.46	-8.05	62.69
6.33	-7.82	62.02
0.46	-8.05	62.69
6.33	-7.82	62.02
25.88	-9.82	3.56
25.88	-9.82	3.56
31.38	-9.53	3.6
25.88	-9.82	3.56
36.53	-9.25	3.69
41.14	-8.99	3.86
36.53	-9.25	3.69
31.38	-9.53	3.6
36.53	-9.25	3.69
31.38	-9.53	3.6
20.21	-10.12	3.54
14.54	-10.42	3.52
20.21	-10.12	3.54
14.54	-10.42	3.52
8.86	-10.51	3.48
14.54	-10.42	3.52
3.2	-10.18	3.39
3.2	-10.18	3.39
8.86	-10.51	3.48
3.2	-10.18	3.39
8.86	-10.51	3.48
20.21	10.12	3.54
25.88	9.82	3.56
20.21	10.12	3.54
25.88	9.82	3.56
31.38	9.53	3.6
25.88	9.82	3.56
36.53	9.25	3.69
41.14	8.99	3.86
36.53	9.25	3.69
31.38	9.53	3.6
36.53	9.25	3.69
31.38	9.53	3.6
111.7	3.82	48.03
105.92	4.12	48.83
105.92	4.12	48.83
105.92	4.12	48.83
100.29	4.44	49.6
100.29	4.44	49.6
90.22	5.05	50.97
94.99	4.75	50.32
90.22	5.05	50.97
94.99	4.75	50.32
100.29	4.44	49.6
94.99	4.75	50.32
90.22	-5.05	50.97
94.99	-4.75	50.32
94.99	-4.75	50.32
94.99	-4.75	50.32
100.29	-4.44	49.6
100.29	-4.44	49.6
111.7	-3.82	48.03
105.92	-4.12	48.83
111.7	-3.82	48.03
105.92	-4.12	48.83
100.29	-4.44	49.6
105.92	-4.12	48.83
64.94	6.54	54.44
64.94	-6.54	54.44
111.7	-3.82	48.03
117.42	-3.57	47.24
117.42	-3.57	47.24
117.42	-3.57	47.24
123.04	-3.29	46.49
123.04	-3.29	46.49
128.51	-2.94	45.79
128.51	-2.94	45.79
123.04	-3.29	46.49
128.51	-2.94	45.79
39.82	7.98	57.84
35.23	8.21	58.43
35.23	8.21	58.43
35.23	8.21	58.43
30.14	8.29	59.09
30.14	8.29	59.09
24.73	8.06	59.86
24.73	8.06	59.86
30.14	8.29	59.09
24.73	8.06	59.86
24.73	-8.06	59.86
24.73	-8.06	59.86
30.14	-8.29	59.09
24.73	-8.06	59.86
35.23	-8.21	58.43
39.82	-7.98	57.84
35.23	-8.21	58.43
30.14	-8.29	59.09
35.23	-8.21	58.43
30.14	-8.29	59.09
128.51	2.94	45.79
128.51	2.94	45.79
123.04	3.29	46.49
128.51	2.94	45.79
117.42	3.57	47.24
111.7	3.82	48.03
117.42	3.57	47.24
123.04	3.29	46.49
117.42	3.57	47.24
123.04	3.29	46.49
53.21	-7.23	56.05
53.21	-7.23	56.05
62.01	-6.72	54.84
62.01	-6.72	54.84
59.08	-6.89	55.24
62.01	-6.72	54.84
56.14	-7.06	55.65
53.21	-7.23	56.05
56.14	-7.06	55.65
59.08	-6.89	55.24
56.14	-7.06	55.65
59.08	-6.89	55.24
77.25	-6.61	8.58
77.25	-6.61	8.58
68.66	-7.19	7.34
68.66	-7.19	7.34
71.52	-6.99	7.75
68.66	-7.19	7.34
74.39	-6.8	8.17
77.25	-6.61	8.58
74.39	-6.8	8.17
71.52	-6.99	7.75
74.39	-6.8	8.17
71.52	-6.99	7.75
41.14	-8.99	3.86
41.14	-8.99	3.86
54.35	8.15	5.27
54.35	8.15	5.27
62.94	7.57	6.51
62.94	7.57	6.51
60.07	7.76	6.1
62.94	7.57	6.51
57.21	7.96	5.68
54.35	8.15	5.27
57.21	7.96	5.68
60.07	7.76	6.1
57.21	7.96	5.68
60.07	7.76	6.1
76.66	5.86	52.83
76.66	5.86	52.83
67.87	6.37	54.04
67.87	6.37	54.04
70.8	6.2	53.63
67.87	6.37	54.04
73.73	6.03	53.23
76.66	5.86	52.83
73.73	6.03	53.23
70.8	6.2	53.63
73.73	6.03	53.23
70.8	6.2	53.63
77.25	6.61	8.58
80.11	6.41	9
77.25	6.61	8.58
80.11	6.41	9
83.08	6.1	9.4
80.11	6.41	9
86.28	5.56	9.78
90.24	4.44	10.15
86.28	5.56	9.78
83.08	6.1	9.4
86.28	5.56	9.78
83.08	6.1	9.4
65.8	7.38	6.92
68.66	7.19	7.34
65.8	7.38	6.92
68.66	7.19	7.34
71.52	6.99	7.75
68.66	7.19	7.34
74.39	6.8	8.17
77.25	6.61	8.58
74.39	6.8	8.17
71.52	6.99	7.75
74.39	6.8	8.17
71.52	6.99	7.75
41.14	8.99	3.86
45.06	8.75	4.12
41.14	8.99	3.86
45.06	8.75	4.12
48.45	8.54	4.46
45.06	8.75	4.12
51.49	8.34	4.85
51.49	8.34	4.85
48.45	8.54	4.46
51.49	8.34	4.85
48.45	8.54	4.46
54.35	-8.15	5.27
51.49	-8.34	4.85
54.35	-8.15	5.27
51.49	-8.34	4.85
48.45	-8.54	4.46
51.49	-8.34	4.85
45.06	-8.75	4.12
45.06	-8.75	4.12
48.45	-8.54	4.46
45.06	-8.75	4.12
48.45	-8.54	4.46
65.8	-7.38	6.92
62.94	-7.57	6.51
65.8	-7.38	6.92
62.94	-7.57	6.51
60.07	-7.76	6.1
62.94	-7.57	6.51
57.21	-7.96	5.68
54.35	-8.15	5.27
57.21	-7.96	5.68
60.07	-7.76	6.1
57.21	-7.96	5.68
60.07	-7.76	6.1
90.24	-4.44	10.15
86.28	-5.56	9.78
90.24	-4.44	10.15
86.28	-5.56	9.78
83.08	-6.1	9.4
86.28	-5.56	9.78
80.11	-6.41	9
80.11	-6.41	9
83.08	-6.1	9.4
80.11	-6.41	9
83.08	-6.1	9.4
53.21	7.23	56.05
50.28	7.4	56.45
53.21	7.23	56.05
50.28	7.4	56.45
47.18	7.58	56.87
50.28	7.4	56.45
43.75	7.77	57.33
39.82	7.98	57.84
43.75	7.77	57.33
47.18	7.58	56.87
43.75	7.77	57.33
47.18	7.58	56.87
64.94	6.54	54.44
62.01	6.72	54.84
64.94	6.54	54.44
62.01	6.72	54.84
59.08	6.89	55.24
62.01	6.72	54.84
56.14	7.06	55.65
53.21	7.23	56.05
56.14	7.06	55.65
59.08	6.89	55.24
56.14	7.06	55.65
59.08	6.89	55.24
90.22	5.05	50.97
86.19	5.29	51.52
90.22	5.05	50.97
86.19	5.29	51.52
82.71	5.5	52
86.19	5.29	51.52
79.6	5.68	52.42
79.6	5.68	52.42
82.71	5.5	52
79.6	5.68	52.42
82.71	5.5	52
76.66	-5.86	52.83
79.6	-5.68	52.42
76.66	-5.86	52.83
79.6	-5.68	52.42
82.71	-5.5	52
79.6	-5.68	52.42
86.19	-5.29	51.52
90.22	-5.05	50.97
86.19	-5.29	51.52
82.71	-5.5	52
86.19	-5.29	51.52
82.71	-5.5	52
64.94	-6.54	54.44
67.87	-6.37	54.04
64.94	-6.54	54.44
67.87	-6.37	54.04
70.8	-6.2	53.63
67.87	-6.37	54.04
73.73	-6.03	53.23
76.66	-5.86	52.83
73.73	-6.03	53.23
70.8	-6.2	53.63
73.73	-6.03	53.23
70.8	-6.2	53.63
39.82	-7.98	57.84
43.75	-7.77	57.33
39.82	-7.98	57.84
43.75	-7.77	57.33
47.18	-7.58	56.87
43.75	-7.77	57.33
50.28	-7.4	56.45
50.28	-7.4	56.45
47.18	-7.58	56.87
50.28	-7.4	56.45
47.18	-7.58	56.87
185.8	-11.26	25.61
185.8	-11.26	25.61
185.8	-11.26	25.61
183.78	-9.04	25.78
183.78	-9.04	25.78
181.07	-3.69	25.89
182.01	-6.49	25.88
181.07	-3.69	25.89
182.01	-6.49	25.88
183.78	-9.04	25.78
182.01	-6.49	25.88
181.1	-3.72	24.68
182.04	-6.5	24.93
181.1	-3.72	24.68
182.04	-6.5	24.93
183.8	-9.04	25.01
182.04	-6.5	24.93
185.82	-11.26	25
185.82	-11.26	25
183.8	-9.04	25.01
185.82	-11.26	25
183.8	-9.04	25.01
185.82	11.26	25
185.82	11.26	25
185.82	11.26	25
183.8	9.04	25.01
183.8	9.04	25.01
181.1	3.72	24.68
182.04	6.5	24.93
181.1	3.72	24.68
182.04	6.5	24.93
183.8	9.04	25.01
182.04	6.5	24.93
181.07	3.69	25.89
182.01	6.49	25.88
181.07	3.69	25.89
182.01	6.49	25.88
183.78	9.04	25.78
182.01	6.49	25.88
185.8	11.26	25.61
185.8	11.26	25.61
183.78	9.04	25.78
185.8	11.26	25.61
183.78	9.04	25.78
-67.69	-10.34	5.34
-63.43	-10.44	5.21
-67.69	-10.34	5.34
-63.43	-10.44	5.21
-58.92	-10.66	5.07
-63.43	-10.44	5.21
-54.47	-11.14	4.93
-49.92	-11.43	4.78
-54.47	-11.14	4.93
-58.92	-10.66	5.07
-54.47	-11.14	4.93
-58.92	-10.66	5.07
-69.65	-9.17	68.52
-73.18	-9.09	68.71
-69.65	-9.17	68.52
-73.18	-9.09	68.71
-76.34	-9.02	68.91
-73.18	-9.09	68.71
-79.18	-8.95	69.12
-81.77	-8.89	69.3
-79.18	-8.95	69.12
-76.34	-9.02	68.91
-79.18	-8.95	69.12
-76.34	-9.02	68.91
-69.65	9.17	68.52
-65.68	9.26	68.38
-69.65	9.17	68.52
-65.68	9.26	68.38
-61.31	9.33	68.24
-65.68	9.26	68.38
-56.57	9.37	68.06
-51.49	9.37	67.79
-56.57	9.37	68.06
-61.31	9.33	68.24
-56.57	9.37	68.06
-61.31	9.33	68.24
-67.69	10.34	5.34
-71.4	10.25	5.43
-67.69	10.34	5.34
-71.4	10.25	5.43
-74.65	10.17	5.51
-71.4	10.25	5.43
-77.52	10.09	5.59
-80.11	10.03	5.68
-77.52	10.09	5.59
-74.65	10.17	5.51
-77.52	10.09	5.59
-74.65	10.17	5.51
-80.11	-10.03	5.68
-77.52	-10.09	5.59
-80.11	-10.03	5.68
-77.52	-10.09	5.59
-74.65	-10.17	5.51
-77.52	-10.09	5.59
-71.4	-10.25	5.43
-67.69	-10.34	5.34
-71.4	-10.25	5.43
-74.65	-10.17	5.51
-71.4	-10.25	5.43
-74.65	-10.17	5.51
-81.77	8.89	69.3
-79.18	8.95	69.12
-81.77	8.89	69.3
-79.18	8.95	69.12
-76.34	9.02	68.91
-79.18	8.95	69.12
-73.18	9.09	68.71
-69.65	9.17	68.52
-73.18	9.09	68.71
-76.34	9.02	68.91
-73.18	9.09	68.71
-76.34	9.02	68.91
-89	-9.85	6.36
-90.66	8.73	69.71
-81.77	-8.89	69.3
-84.17	-8.85	69.44
-81.77	-8.89	69.3
-84.17	-8.85	69.44
-86.41	-8.8	69.55
-84.17	-8.85	69.44
-88.56	-8.77	69.63
-90.66	-8.73	69.71
-88.56	-8.77	69.63
-86.41	-8.8	69.55
-88.56	-8.77	69.63
-86.41	-8.8	69.55
-80.11	10.03	5.68
-82.5	9.97	5.79
-80.11	10.03	5.68
-82.5	9.97	5.79
-84.75	9.93	5.94
-82.5	9.97	5.79
-86.9	9.89	6.13
-89	9.85	6.36
-86.9	9.89	6.13
-84.75	9.93	5.94
-86.9	9.89	6.13
-84.75	9.93	5.94
-22.98	-8.75	65.2
-22.98	-8.75	65.2
-17.12	-8.59	64.61
-22.98	-8.75	65.2
-11.26	-8.43	64
-11.26	-8.43	64
-17.12	-8.59	64.61
-11.26	-8.43	64
-17.12	-8.59	64.61
-28.83	-8.91	65.78
-34.69	-9.06	66.36
-28.83	-8.91	65.78
-34.69	-9.06	66.36
-40.47	-9.2	66.91
-34.69	-9.06	66.36
-46.1	-9.31	67.4
-51.49	-9.37	67.79
-46.1	-9.31	67.4
-40.47	-9.2	66.91
-46.1	-9.31	67.4
-40.47	-9.2	66.91
-21.52	-9.87	3.96
-21.52	-9.87	3.96
-15.53	-9.66	3.77
-21.52	-9.87	3.96
-9.55	-9.38	3.53
-9.55	-9.38	3.53
-15.53	-9.66	3.77
-9.55	-9.38	3.53
-15.53	-9.66	3.77
-28.83	8.91	65.78
-22.98	8.75	65.2
-28.83	8.91	65.78
-22.98	8.75	65.2
-17.12	8.59	64.61
-22.98	8.75	65.2
-11.26	8.43	64
-11.26	8.43	64
-17.12	8.59	64.61
-11.26	8.43	64
-17.12	8.59	64.61
-49.92	11.43	4.78
-27.6	-10.04	4.13
-33.83	-10.22	4.31
-27.6	-10.04	4.13
-33.83	-10.22	4.31
-39.8	-10.52	4.48
-33.83	-10.22	4.31
-45.09	-11.07	4.64
-45.09	-11.07	4.64
-39.8	-10.52	4.48
-45.09	-11.07	4.64
-39.8	-10.52	4.48
-45.09	11.07	4.64
-45.09	11.07	4.64
-39.8	10.52	4.48
-45.09	11.07	4.64
-33.83	10.22	4.31
-27.6	10.04	4.13
-33.83	10.22	4.31
-39.8	10.52	4.48
-33.83	10.22	4.31
-39.8	10.52	4.48
-86.9	-9.89	6.13
-86.9	-9.89	6.13
-84.75	-9.93	5.94
-86.9	-9.89	6.13
-82.5	-9.97	5.79
-80.11	-10.03	5.68
-82.5	-9.97	5.79
-84.75	-9.93	5.94
-82.5	-9.97	5.79
-84.75	-9.93	5.94
-88.56	8.77	69.63
-88.56	8.77	69.63
-86.41	8.8	69.55
-88.56	8.77	69.63
-84.17	8.85	69.44
-81.77	8.89	69.3
-84.17	8.85	69.44
-86.41	8.8	69.55
-84.17	8.85	69.44
-86.41	8.8	69.55
-89	-9.85	6.36
-91.1	-9.81	6.64
-89	-9.85	6.36
-91.1	-9.81	6.64
-93.21	-9.74	6.94
-91.1	-9.81	6.64
-95.32	-9.63	7.23
-95.32	-9.63	7.23
-93.21	-9.74	6.94
-95.32	-9.63	7.23
-93.21	-9.74	6.94
-90.66	8.73	69.71
-92.76	8.7	69.78
-90.66	8.73	69.71
-92.76	8.7	69.78
-95.09	8.65	69.82
-92.76	8.7	69.78
-97.88	8.59	69.77
-97.88	8.59	69.77
-95.09	8.65	69.82
-97.88	8.59	69.77
-95.09	8.65	69.82
-90.66	-8.73	69.71
-92.76	-8.7	69.78
-90.66	-8.73	69.71
-92.76	-8.7	69.78
-95.09	-8.65	69.82
-92.76	-8.7	69.78
-97.88	-8.59	69.77
-101.38	-8.48	69.61
-97.88	-8.59	69.77
-95.09	-8.65	69.82
-97.88	-8.59	69.77
-95.09	-8.65	69.82
-89	9.85	6.36
-91.1	9.81	6.64
-89	9.85	6.36
-91.1	9.81	6.64
-93.21	9.74	6.94
-91.1	9.81	6.64
-95.32	9.63	7.23
-97.43	9.45	7.49
-95.32	9.63	7.23
-93.21	9.74	6.94
-95.32	9.63	7.23
-93.21	9.74	6.94
-106.88	-8.02	7.79
-104.19	-8.42	7.85
-106.88	-8.02	7.79
-104.19	-8.42	7.85
-101.78	-8.8	7.81
-104.19	-8.42	7.85
-99.56	-9.16	7.69
-97.43	-9.44	7.49
-99.56	-9.16	7.69
-101.78	-8.8	7.81
-99.56	-9.16	7.69
-101.78	-8.8	7.81
-106.88	8.03	7.79
-109.95	7.67	7.63
-106.88	8.03	7.79
-109.95	7.67	7.63
-113.31	7.34	7.38
-109.95	7.67	7.63
-116.9	7.04	7.05
-120.65	6.78	6.64
-116.9	7.04	7.05
-113.31	7.34	7.38
-116.9	7.04	7.05
-113.31	7.34	7.38
-97.43	9.45	7.49
-99.56	9.16	7.69
-99.56	9.16	7.69
-99.56	9.16	7.69
-101.78	8.81	7.81
-101.78	8.81	7.81
-106.88	8.03	7.79
-104.19	8.42	7.85
-106.88	8.03	7.79
-104.19	8.42	7.85
-101.78	8.81	7.81
-104.19	8.42	7.85
-165.37	3.07	8.57
-165.37	3.07	8.57
-165.88	0	8.5
-165.37	3.07	8.57
-163.47	-6.43	8.8
-165.37	-3.07	8.57
-165.37	-3.07	8.57
-165.37	-3.07	8.57
-165.88	0	8.5
-165.88	0	8.5
-108.82	-16.83	11.74
-106.83	-18.66	11.76
-106.83	-18.66	11.76
-106.83	-18.66	11.76
-104.87	-20.65	11.98
-104.87	-20.65	11.98
-102.72	-22.84	12.47
-102.72	-22.84	12.47
-104.87	-20.65	11.98
-102.72	-22.84	12.47
-163.47	-6.43	8.8
-163.47	-6.43	8.8
-160.95	14.93	12.34
-160.95	14.93	12.34
-161.65	12.4	10.94
-160.95	14.93	12.34
-162.49	9.61	9.81
-162.49	9.61	9.81
-162.49	9.61	9.81
-161.65	12.4	10.94
-161.65	12.4	10.94
-128.19	7.54	67.24
-128.19	7.54	67.24
-133.9	7.33	66.71
-128.19	7.54	67.24
-139.36	7.11	66.25
-139.36	7.11	66.25
-133.9	7.33	66.71
-139.36	7.11	66.25
-133.9	7.33	66.71
-122.36	-7.75	67.79
-128.19	-7.54	67.24
-122.36	-7.75	67.79
-128.19	-7.54	67.24
-133.9	-7.33	66.71
-128.19	-7.54	67.24
-139.36	-7.11	66.25
-144.46	-6.9	65.89
-139.36	-7.11	66.25
-133.9	-7.33	66.71
-139.36	-7.11	66.25
-133.9	-7.33	66.71
-122.36	7.75	67.79
-116.53	7.96	68.34
-122.36	7.75	67.79
-116.53	7.96	68.34
-110.94	8.16	68.86
-116.53	7.96	68.34
-105.81	8.34	69.29
-101.38	8.48	69.61
-105.81	8.34	69.29
-110.94	8.16	68.86
-105.81	8.34	69.29
-110.94	8.16	68.86
-120.65	-6.78	6.64
-116.9	-7.03	7.05
-120.65	-6.78	6.64
-116.9	-7.03	7.05
-113.31	-7.33	7.38
-116.9	-7.03	7.05
-109.95	-7.66	7.63
-106.88	-8.02	7.79
-109.95	-7.66	7.63
-113.31	-7.33	7.38
-109.95	-7.66	7.63
-113.31	-7.33	7.38
-120.65	6.78	6.64
-124.47	6.56	6.18
-120.65	6.78	6.64
-124.47	6.56	6.18
-128.27	6.38	5.67
-124.47	6.56	6.18
-131.92	6.22	5.12
-135.32	6.09	4.54
-131.92	6.22	5.12
-128.27	6.38	5.67
-131.92	6.22	5.12
-128.27	6.38	5.67
-101.67	-6.84	12.46
-108.82	16.87	11.74
-121.11	-12.14	9.86
-117.36	-13.04	10.37
-121.11	-12.14	9.86
-117.36	-13.04	10.37
-113.93	-14.09	10.84
-117.36	-13.04	10.37
-111.01	-15.28	11.28
-111.01	-15.28	11.28
-113.93	-14.09	10.84
-111.01	-15.28	11.28
-113.93	-14.09	10.84
-108.82	16.87	11.74
-106.83	18.69	11.76
-108.82	16.87	11.74
-106.83	18.69	11.76
-104.87	20.68	11.98
-106.83	18.69	11.76
-102.72	22.86	12.47
-102.72	22.86	12.47
-102.72	22.86	12.47
-104.87	20.68	11.98
-104.87	20.68	11.98
-135.32	-6.09	4.54
-131.92	-6.22	5.12
-135.32	-6.09	4.54
-131.92	-6.22	5.12
-128.27	-6.37	5.67
-131.92	-6.22	5.12
-124.47	-6.56	6.18
-120.65	-6.78	6.64
-124.47	-6.56	6.18
-128.27	-6.37	5.67
-124.47	-6.56	6.18
-128.27	-6.37	5.67
-136.19	-9.74	7.44
-132.68	-10.19	8.09
-136.19	-9.74	7.44
-132.68	-10.19	8.09
-128.9	-10.73	8.72
-132.68	-10.19	8.09
-125.01	-11.37	9.31
-121.11	-12.14	9.86
-125.01	-11.37	9.31
-128.9	-10.73	8.72
-125.01	-11.37	9.31
-128.9	-10.73	8.72
-154.29	-4.05	0.68
-155.08	-4.74	0.92
-154.29	-4.05	0.68
-155.08	-4.74	0.92
-155.91	-5.23	1.38
-155.08	-4.74	0.92
-156.53	-5.32	1.98
-156.86	-5.19	2.58
-156.53	-5.32	1.98
-155.91	-5.23	1.38
-156.53	-5.32	1.98
-155.91	-5.23	1.38
-146.27	-5.72	2.15
-135.32	6.09	4.54
-138.37	5.98	3.95
-135.32	6.09	4.54
-138.37	5.98	3.95
-141.14	5.88	3.35
-138.37	5.98	3.95
-143.75	5.8	2.75
-146.27	5.72	2.15
-143.75	5.8	2.75
-141.14	5.88	3.35
-143.75	5.8	2.75
-141.14	5.88	3.35
-143.75	-5.8	2.75
-143.75	-5.8	2.75
-141.14	-5.88	3.35
-143.75	-5.8	2.75
-138.37	-5.98	3.95
-135.32	-6.09	4.54
-138.37	-5.98	3.95
-141.14	-5.88	3.35
-138.37	-5.98	3.95
-141.14	-5.88	3.35
-147.48	-8.45	4.67
-144.83	-8.73	5.35
-147.48	-8.45	4.67
-144.83	-8.73	5.35
-142.15	-9.03	6.05
-144.83	-8.73	5.35
-139.31	-9.36	6.75
-136.19	-9.74	7.44
-139.31	-9.36	6.75
-142.15	-9.03	6.05
-139.31	-9.36	6.75
-142.15	-9.03	6.05
-146.27	-5.72	2.15
-148.81	-5.64	1.56
-146.27	-5.72	2.15
-148.81	-5.64	1.56
-151.15	-5.39	1.07
-148.81	-5.64	1.56
-153.07	-4.8	0.78
-154.29	-4.05	0.68
-153.07	-4.8	0.78
-151.15	-5.39	1.07
-153.07	-4.8	0.78
-151.15	-5.39	1.07
-146.27	5.72	2.15
-148.81	5.64	1.56
-146.27	5.72	2.15
-148.81	5.64	1.56
-151.15	5.39	1.07
-148.81	5.64	1.56
-153.07	4.8	0.78
-154.29	4.05	0.68
-155.08	4.74	0.92
-155.08	4.74	0.92
-153.07	4.8	0.78
-155.08	4.74	0.92
-155.91	5.23	1.38
-155.91	5.23	1.38
-151.15	5.39	1.07
-153.07	4.8	0.78
-151.15	5.39	1.07
-156.86	5.19	2.58
-156.53	5.32	1.98
-156.86	5.19	2.58
-156.53	5.32	1.98
-155.91	5.23	1.38
-156.53	5.32	1.98
-156.86	5.19	2.58
-110.92	-12.79	12.4
-111.15	-13.64	12.29
-110.92	-12.79	12.4
-111.15	-13.64	12.29
-111.02	-14.6	12.17
-111.15	-13.64	12.29
-110.41	-15.66	12.02
-108.82	-16.83	11.74
-110.41	-15.66	12.02
-111.02	-14.6	12.17
-110.41	-15.66	12.02
-111.02	-14.6	12.17
-110.92	12.82	12.4
-111.15	13.67	12.29
-110.92	12.82	12.4
-111.15	13.67	12.29
-111.02	14.64	12.17
-111.15	13.67	12.29
-110.4	15.7	12.02
-110.4	15.7	12.02
-111.02	14.64	12.17
-110.4	15.7	12.02
-111.02	14.64	12.17
-108.58	10.41	12.99
-108.58	-10.39	12.99
-156.86	-5.19	2.58
-155.09	-6.74	2.95
-155.09	-6.74	2.95
-155.09	-6.74	2.95
-152.8	-7.66	3.44
-152.8	-7.66	3.44
-147.48	-8.45	4.67
-150.2	-8.16	4.03
-147.48	-8.45	4.67
-150.2	-8.16	4.03
-152.8	-7.66	3.44
-150.2	-8.16	4.03
-156.86	5.19	2.58
-157.93	2.81	2.36
-157.93	2.81	2.36
-157.93	2.81	2.36
-158.28	0	2.29
-158.28	0	2.29
-156.86	-5.19	2.58
-157.93	-2.81	2.36
-156.86	-5.19	2.58
-157.93	-2.81	2.36
-158.28	0	2.29
-157.93	-2.81	2.36
-109.25	-10.91	12.84
-109.25	-10.91	12.84
-109.91	-11.46	12.69
-109.25	-10.91	12.84
-110.49	-12.08	12.54
-110.92	-12.79	12.4
-110.49	-12.08	12.54
-109.91	-11.46	12.69
-110.49	-12.08	12.54
-109.91	-11.46	12.69
-109.25	10.93	12.84
-109.25	10.93	12.84
-109.91	11.48	12.69
-109.25	10.93	12.84
-110.49	12.1	12.54
-110.92	12.82	12.4
-110.49	12.1	12.54
-109.91	11.48	12.69
-110.49	12.1	12.54
-109.91	11.48	12.69
-108.58	10.41	12.99
-107.97	9.88	13.11
-108.58	10.41	12.99
-107.97	9.88	13.11
-107	9.23	13.14
-107.97	9.88	13.11
-105.25	8.33	13
-101.67	6.84	12.46
-105.25	8.33	13
-107	9.23	13.14
-105.25	8.33	13
-107	9.23	13.14
-108.58	-10.39	12.99
-107.97	-9.87	13.11
-108.58	-10.39	12.99
-107.97	-9.87	13.11
-107	-9.23	13.14
-107.97	-9.87	13.11
-105.25	-8.33	13
-101.67	-6.84	12.46
-105.25	-8.33	13
-107	-9.23	13.14
-105.25	-8.33	13
-107	-9.23	13.14
-101.67	6.84	12.46
-92.76	6.15	12.07
-92.76	6.15	12.07
-84.57	5.67	11.61
-92.76	6.15	12.07
-101.67	-6.84	12.46
-92.76	-6.15	12.07
-92.76	-6.15	12.07
-92.76	-6.15	12.07
-84.57	-5.67	11.61
-84.57	-5.67	11.61
-77.87	-4.98	11.71
-77.87	-4.98	11.71
-84.57	-5.67	11.61
-77.87	-4.98	11.71
-77.87	4.98	11.71
-77.87	4.98	11.71
-77.87	4.98	11.71
-84.57	5.67	11.61
-84.57	5.67	11.61
-163.47	-6.43	8.8
178.1	1.02	29.44
178.06	0.78	29.9
178.1	1.02	29.44
178.06	0.78	29.9
177.65	0.57	30.51
178.06	0.78	29.9
176.5	0.41	31.37
176.5	0.41	31.37
176.5	0.41	31.37
177.65	0.57	30.51
177.65	0.57	30.51
134.29	2.31	45.18
137.01	1.54	45.15
137.01	1.54	45.15
138.33	1.06	45.25
137.01	1.54	45.15
139.35	0.73	45.3
139.35	0.73	45.3
139.35	0.73	45.3
138.33	1.06	45.25
138.33	1.06	45.25
134.29	-2.31	45.18
137.01	-1.54	45.15
134.29	-2.31	45.18
137.01	-1.54	45.15
138.33	-1.06	45.25
137.01	-1.54	45.15
139.35	-0.73	45.3
139.35	-0.73	45.3
139.35	-0.73	45.3
138.33	-1.06	45.25
138.33	-1.06	45.25
178.1	-1.02	29.44
178.06	-0.78	29.9
178.06	-0.78	29.9
178.06	-0.78	29.9
177.65	-0.57	30.51
177.65	-0.57	30.51
176.5	-0.41	31.37
176.5	-0.41	31.37
